gene,correlation,p_value
ENSG00000232163.2,-0.02281335930449293,0.6838659276896308
ENSG00000211599.2,-0.02281996247891758,0.6837793506699291
ENSG00000261915.6,-0.02282448091329954,0.6837201099451473
ENSG00000064115.10,-0.0228334373440891,0.6836026888370194
ENSG00000211819.3,-0.022835142362135255,0.6835803364753366
ENSG00000231123.1,-0.022836760115203393,0.6835591283909624
ENSG00000278709.1,-0.022854415117868933,0.6833276946482199
ENSG00000019582.14,-0.022869130898980936,0.6831348128436836
ENSG00000218363.1,-0.022883193343069028,0.6829505136549392
ENSG00000183813.6,-0.022883594428300423,0.6829452573991059
ENSG00000255284.1,-0.022886188489903522,0.6829112623721897
ENSG00000253430.1,-0.022891037372887404,0.6828477197583694
ENSG00000232362.1,-0.022892215036007843,0.6828322873059625
ENSG00000272582.1,-0.022897784596041245,0.6827593039007884
ENSG00000258733.5,-0.022904040987917387,0.6826773237851887
ENSG00000259642.2,-0.022914311813006003,0.6825427489538942
ENSG00000271484.1,-0.0229153042052643,0.6825297465364302
ENSG00000135443.8,-0.022915399709799875,0.6825284952318958
ENSG00000270964.1,-0.022920328563937106,0.6824639183521213
ENSG00000253399.1,-0.022930591543938006,0.6823294622272146
ENSG00000267752.1,-0.02293067998869173,0.6823283035490055
ENSG00000165672.6,-0.022938392754067616,0.6822272646602519
ENSG00000258705.2,-0.022950885070551045,0.6820636246504785
ENSG00000141934.9,-0.022951152333074383,0.6820601238737156
ENSG00000227356.2,-0.022957131343208002,0.6819818087265167
ENSG00000244682.7,-0.02296744631846697,0.6818467076201142
ENSG00000228914.1,-0.022971573104381065,0.681792659597161
ENSG00000213026.4,-0.022984340079294875,0.6816254623406198
ENSG00000221937.4,-0.022988602269227033,0.6815696478472134
ENSG00000200966.1,-0.022993053731815902,0.6815113566305465
ENSG00000270072.1,-0.023008474377513497,0.6813094402850032
ENSG00000173599.13,-0.02302674144787241,0.6810702825482617
ENSG00000270696.1,-0.023047372786580256,0.6808002094969264
ENSG00000261257.1,-0.023053222827382945,0.6807236373698382
ENSG00000107105.14,-0.023054809937530434,0.6807028639940647
ENSG00000230654.1,-0.02305917698550322,0.6806457057975885
ENSG00000182077.10,-0.023061450573706368,0.6806159486146155
ENSG00000168497.4,-0.023073747528775,0.680455012152887
ENSG00000108417.3,-0.02307665270144243,0.6804169928055673
ENSG00000214402.6,-0.023080130054971858,0.6803714865177386
ENSG00000268931.1,-0.023086253005967325,0.6802913615097248
ENSG00000225807.1,-0.023093217698254433,0.680200225832332
ENSG00000232160.6,-0.023094046036743192,0.6801893870139184
ENSG00000218986.1,-0.023102212432926,0.6800825331487091
ENSG00000138892.11,-0.0231189181938854,0.6798639652006779
ENSG00000278983.1,-0.023120895919195347,0.6798380916256392
ENSG00000236375.3,-0.023140892533421234,0.6795765071675111
ENSG00000260287.4,-0.023147637625115753,0.6794882803295659
ENSG00000137411.16,-0.023150715921378545,0.6794480171923182
ENSG00000232271.1,-0.023154647487119387,0.67939659488478
ENSG00000133111.3,-0.023159979941477615,0.6793268522432419
ENSG00000240499.7,-0.0231660279015634,0.6792477548795153
ENSG00000108439.9,-0.023174090273943293,0.6791423177844295
ENSG00000234102.1,-0.023180806389622326,0.6790544913685714
ENSG00000233436.7,-0.023181752752136464,0.679042116166789
ENSG00000141429.13,-0.023188207632353634,0.6789577105924369
ENSG00000147676.13,-0.023198081089856385,0.6788286106272902
ENSG00000155961.4,-0.02320224486944788,0.6787741701191462
ENSG00000176797.3,-0.02321022226177394,0.6786698721177203
ENSG00000276675.1,-0.023214681074804285,0.6786115793846164
ENSG00000187239.16,-0.02321967679078224,0.6785462696710173
ENSG00000223543.1,-0.02322307174549308,0.6785018883109661
ENSG00000134285.10,-0.023223535528281374,0.6784958254853448
ENSG00000215448.3,-0.023224005124820122,0.6784896866802567
ENSG00000201448.1,-0.02323640781558535,0.6783275600783191
ENSG00000234928.1,-0.023260126496921125,0.6780175533720656
ENSG00000280033.1,-0.023269026646864838,0.677901241076424
ENSG00000204776.6,-0.023283846422633033,0.6777075846471913
ENSG00000227777.1,-0.023299965634945217,0.6774969719803821
ENSG00000134072.10,-0.023306424388604117,0.6774125893293701
ENSG00000279555.1,-0.023316848110359903,0.6772764134608613
ENSG00000225766.8,-0.02331731179213635,0.6772703561496181
ENSG00000256223.5,-0.023318874734928975,0.6772499387847728
ENSG00000273669.1,-0.02331927460622263,0.6772447151394346
ENSG00000239415.1,-0.023330310137889523,0.6771005605918045
ENSG00000271271.5,-0.02333069510034237,0.6770955321305184
ENSG00000237423.1,-0.02333126834612765,0.6770880442989159
ENSG00000279398.1,-0.02333127209496847,0.6770879953310394
ENSG00000206052.10,-0.023341969221882655,0.67694827351494
ENSG00000261082.1,-0.023348802779573147,0.6768590219669677
ENSG00000002933.7,-0.023355546135356325,0.6767709529532329
ENSG00000250424.4,-0.02336091895842809,0.6767007864055606
ENSG00000175779.1,-0.023361347067930013,0.6766951956165371
ENSG00000228082.1,-0.023366187378250036,0.6766319860276919
ENSG00000240038.6,-0.023368483257609863,0.6766020049431287
ENSG00000240624.1,-0.023393279241062367,0.6762782353968154
ENSG00000254837.2,-0.023395941021762328,0.676243483164664
ENSG00000144867.11,-0.023401367904639942,0.676172631860695
ENSG00000213976.4,-0.0234061575341887,0.6761101026628955
ENSG00000010626.14,-0.02341091127342965,0.67604804421584
ENSG00000066336.11,-0.02341352039143739,0.6760139839997537
ENSG00000223942.1,-0.023428395946686772,0.6758198066085329
ENSG00000105552.14,-0.02344034506368955,0.6756638448914618
ENSG00000239959.1,-0.02344586256435064,0.6755918342976541
ENSG00000241216.1,-0.023451598454249913,0.6755169765712089
ENSG00000280322.1,-0.023454666991247215,0.6754769311404251
ENSG00000282277.1,-0.023463689510926044,0.6753591895466119
ENSG00000235548.1,-0.023466390596308652,0.6753239426048478
ENSG00000228956.8,-0.023471927105365917,0.6752516979319877
ENSG00000276281.1,-0.023479012817226603,0.6751592424011488
ENSG00000267457.1,-0.02347916216808531,0.675157293699133
ENSG00000278862.1,-0.023480952819686197,0.675133929781413
ENSG00000147853.16,-0.023482086144312596,0.6751191426419176
ENSG00000255530.1,-0.02348364787744147,0.6750987660143164
ENSG00000198920.9,-0.023497664888296303,0.674915890443951
ENSG00000161813.20,-0.023499404933029957,0.6748931899555625
ENSG00000140043.11,-0.023505776772848614,0.6748100659414961
ENSG00000137040.9,-0.023512744788900936,0.6747191690139502
ENSG00000277214.1,-0.02351500338014081,0.6746897069776814
ENSG00000148356.13,-0.023522616830923222,0.674590397505103
ENSG00000235963.1,-0.023523018853609707,0.6745851536979984
ENSG00000259337.4,-0.023528212526685282,0.6745174111248733
ENSG00000256347.1,-0.02352894357745143,0.6745078760300478
ENSG00000211683.3,-0.02354165739580692,0.6743420580231488
ENSG00000213020.8,-0.023542678729989677,0.6743287381131886
ENSG00000228818.1,-0.023554698354035532,0.6741719896986337
ENSG00000214706.10,-0.023556320729363894,0.6741508333128373
ENSG00000185986.11,-0.02356145587171024,0.6740838708116071
ENSG00000260708.1,-0.023566326191083384,0.674020363988891
ENSG00000217653.1,-0.02357052763165089,0.6739655809090283
ENSG00000204388.6,-0.023571869088559495,0.6739480898563286
ENSG00000267225.1,-0.02360476477755844,0.673519222884244
ENSG00000211633.3,-0.02360637868854846,0.673498184755278
ENSG00000164976.8,-0.023608586947900453,0.6734693994129933
ENSG00000224797.1,-0.02361131409698565,0.6734338508397585
ENSG00000248926.1,-0.023622190537014358,0.6732920829289322
ENSG00000103485.17,-0.02362573240296157,0.6732459193114049
ENSG00000266973.1,-0.023630245312953987,0.6731871011724364
ENSG00000010310.8,-0.023631373721804193,0.6731723945849784
ENSG00000272440.1,-0.023631445744030283,0.6731714559212967
ENSG00000281852.1,-0.023632491621818588,0.6731578250821475
ENSG00000273212.1,-0.02364407408804634,0.6730068788982597
ENSG00000238111.1,-0.023646235771092688,0.6729787086462056
ENSG00000263644.1,-0.02364908391923609,0.6729415933327997
ENSG00000254847.1,-0.02365333333992673,0.6728862189721956
ENSG00000230747.1,-0.02365671557255857,0.6728421462334447
ENSG00000167112.9,-0.023674338834891843,0.6726125215142689
ENSG00000276026.1,-0.02367894254735199,0.6725525418146062
ENSG00000261534.1,-0.023679966711108922,0.6725391987274935
ENSG00000224308.1,-0.023698071846378715,0.6723033369938648
ENSG00000241945.7,-0.02370181064675895,0.6722546343717354
ENSG00000106688.11,-0.023703377162820234,0.6722342289179383
ENSG00000227139.1,-0.023708856785495364,0.6721628531891302
ENSG00000161664.6,-0.023709311451639476,0.6721569309924182
ENSG00000257557.2,-0.023739115890687515,0.6717687612022399
ENSG00000267892.1,-0.023741647138147443,0.6717357985206603
ENSG00000186806.5,-0.023744405685726392,0.6716998765826178
ENSG00000214108.4,-0.023766289566435235,0.6714149300943271
ENSG00000165688.11,-0.023766443544019515,0.6714129253434625
ENSG00000215871.2,-0.02377279180876807,0.6713302744994049
ENSG00000232186.1,-0.023791378534330748,0.6710883085158948
ENSG00000243417.1,-0.02379628007046984,0.6710245049198564
ENSG00000187778.13,-0.02380592387967921,0.6708989777559564
ENSG00000236208.1,-0.023808651741396708,0.6708634726204223
ENSG00000156966.6,-0.02380933556680082,0.6708545722422439
ENSG00000272359.1,-0.023809837587955674,0.6708480381794591
ENSG00000236866.5,-0.02381120661596586,0.670830219703709
ENSG00000229696.1,-0.023817172672845173,0.67075257111337
ENSG00000277663.1,-0.023823807275877396,0.6706662254642384
ENSG00000178694.9,-0.02383444855871193,0.6705277441573095
ENSG00000279179.1,-0.02383658841224407,0.6704998983229116
ENSG00000226690.6,-0.023837526203720903,0.6704876950192856
ENSG00000112419.14,-0.023841129130388692,0.6704408116188906
ENSG00000280049.1,-0.023848846218580255,0.670340396627681
ENSG00000271349.1,-0.02387433242770137,0.670008810936565
ENSG00000225877.1,-0.023876313758208995,0.6699830357205486
ENSG00000170180.19,-0.023877970237533214,0.6699614868047451
ENSG00000171954.12,-0.023884793725228858,0.669872723825505
ENSG00000240409.1,-0.02388659222512614,0.6698493288986203
ENSG00000201659.1,-0.02390186545212009,0.669650667270652
ENSG00000134452.19,-0.023912936425166724,0.6695066794990072
ENSG00000280155.1,-0.023914398785585867,0.6694876611154814
ENSG00000272072.1,-0.023915883331705617,0.6694683544168424
ENSG00000175535.6,-0.02391986014244977,0.669416636592036
ENSG00000080503.19,-0.023920002144369415,0.6694147899073087
ENSG00000234504.2,-0.023923673389169293,0.6693670473581816
ENSG00000242439.1,-0.023926543684103102,0.6693297216544072
ENSG00000238267.1,-0.023934400042703783,0.6692275606624924
ENSG00000102145.13,-0.023944274492178293,0.6690991658537427
ENSG00000116661.9,-0.02394629787615264,0.6690728575250467
ENSG00000105429.12,-0.023951233982038207,0.6690086792645296
ENSG00000229628.1,-0.023956102128505623,0.6689453869558728
ENSG00000214842.5,-0.023958577684149957,0.6689132023735735
ENSG00000276600.4,-0.02397232261766155,0.6687345161552868
ENSG00000172508.10,-0.02397638907731621,0.6686816551427877
ENSG00000237483.1,-0.023977282830202562,0.6686700372256125
ENSG00000149435.12,-0.023977394450319427,0.6686685862783373
ENSG00000231378.1,-0.023986192542720212,0.6685542239571515
ENSG00000253444.1,-0.0239902109582592,0.6685019929842998
ENSG00000233710.1,-0.02399598144034202,0.668426991614977
ENSG00000235414.3,-0.02399901052513721,0.6683876226512135
ENSG00000250186.3,-0.024000273728404638,0.668371205087954
ENSG00000271329.1,-0.024003884637610502,0.6683242757995165
ENSG00000198128.3,-0.024006241093923346,0.6682936507409519
ENSG00000260685.1,-0.024009334567536345,0.6682534480669818
ENSG00000213654.9,-0.02401069128282558,0.6682358165416928
ENSG00000258829.1,-0.0240108598132401,0.6682336263762021
ENSG00000163380.15,-0.024016049367494123,0.6681661860227245
ENSG00000184647.10,-0.02401705723494875,0.6681530886872397
ENSG00000112280.15,-0.024018121751856553,0.6681392552957978
ENSG00000259648.1,-0.02401968391797503,0.6681189551586766
ENSG00000142615.7,-0.024022896069136074,0.6680772144485663
ENSG00000275799.1,-0.024029453358948235,0.6679920080769207
ENSG00000261437.1,-0.024031492805446156,0.6679655080824628
ENSG00000232692.1,-0.024039253283309553,0.6678646743811958
ENSG00000170571.11,-0.024045789185585732,0.6677797565049279
ENSG00000269806.1,-0.024051982401908256,0.667699294890458
ENSG00000176884.14,-0.024060323532664765,0.6675909338057134
ENSG00000227436.1,-0.02406518273699182,0.6675278102140603
ENSG00000145016.13,-0.024066546021085402,0.6675101008651474
ENSG00000131242.15,-0.024072501397270296,0.6674327414291382
ENSG00000047249.16,-0.02407421638238529,0.6674104646841585
ENSG00000124224.16,-0.02407489580587059,0.6674016394149348
ENSG00000261581.1,-0.024086477732964816,0.6672512047578372
ENSG00000182220.13,-0.02408729965285939,0.6672405295585424
ENSG00000255960.1,-0.024090942304919247,0.6671932191408984
ENSG00000132510.10,-0.02409690737394361,0.6671157482370534
ENSG00000270670.1,-0.024108888108925676,0.666960159977003
ENSG00000234700.1,-0.024110071090720993,0.6669447979130608
ENSG00000214904.5,-0.024115533320361114,0.666873867836926
ENSG00000211806.2,-0.024116093466672664,0.6668665941944579
ENSG00000090554.12,-0.024133511012430765,0.6666404384823343
ENSG00000204711.8,-0.024136562835024473,0.6666008156180294
ENSG00000229626.1,-0.024138617565179328,0.6665741388698803
ENSG00000126062.3,-0.024149499590886032,0.6664328635397464
ENSG00000157017.15,-0.024150534261074413,0.6664194316010587
ENSG00000161714.11,-0.02415466664882965,0.6663657866028014
ENSG00000213341.10,-0.02415776507190602,0.666325565232873
ENSG00000240494.2,-0.024162004979696648,0.6662705275246802
ENSG00000153485.5,-0.024177453686309896,0.6660700049441431
ENSG00000251396.6,-0.024179060770848693,0.666049146520427
ENSG00000272821.1,-0.024181848484135165,0.666012965271968
ENSG00000233875.1,-0.02418502912919676,0.6659716851748538
ENSG00000166847.9,-0.024186815420861374,0.6659485021766846
ENSG00000231848.1,-0.024188794762230962,0.6659228140959252
ENSG00000125149.11,-0.024191597741821714,0.6658864374272829
ENSG00000280739.2,-0.024193271863997733,0.6658647112820624
ENSG00000246523.7,-0.024197782059100927,0.6658061810087158
ENSG00000147010.17,-0.024202289379602306,0.6657476900641576
ENSG00000260418.1,-0.02420425663479468,0.6657221618695452
ENSG00000103254.9,-0.02421024890472169,0.6656444052269629
ENSG00000070404.9,-0.024225249290537293,0.6654497735378542
ENSG00000204544.5,-0.024238090781057174,0.6652831715788547
ENSG00000271895.2,-0.024242692639069113,0.6652234723439034
ENSG00000170836.11,-0.024249216364422493,0.665138844623443
ENSG00000273238.1,-0.024249748302493844,0.6651319443505832
ENSG00000267940.1,-0.024266451525871188,0.6649152853743633
ENSG00000225032.5,-0.024267594315953957,0.6649004631617355
ENSG00000255361.1,-0.024267970545166696,0.6648955834232166
ENSG00000279758.1,-0.024272389367305823,0.6648382718218936
ENSG00000099330.8,-0.02427509025328158,0.664803242609771
ENSG00000233250.1,-0.024281800373624367,0.6647162186796453
ENSG00000220758.4,-0.024286092968448178,0.6646605501333613
ENSG00000179163.11,-0.02429341167342798,0.6645656417009326
ENSG00000259704.1,-0.02429888832410127,0.6644946243953989
ENSG00000114626.17,-0.024304343795085698,0.6644238847132138
ENSG00000242294.6,-0.024306351412081054,0.6643978532113543
ENSG00000082641.15,-0.024310899766884567,0.6643388790571729
ENSG00000281097.1,-0.0243158432363462,0.6642747841758865
ENSG00000220370.1,-0.024316227760493758,0.6642697987049669
ENSG00000215151.4,-0.02431855858208826,0.6642395792202758
ENSG00000034152.18,-0.024321932378653675,0.6641958383562137
ENSG00000261360.1,-0.024328199407458576,0.6641145901080022
ENSG00000269321.1,-0.02433178361960693,0.6640681247255612
ENSG00000281350.1,-0.024343262762969883,0.6639193188631093
ENSG00000092820.17,-0.02434370379253666,0.6639136019935393
ENSG00000130844.16,-0.02434406280609303,0.6639089482753063
ENSG00000125650.4,-0.02435041188141427,0.6638266504295216
ENSG00000108309.12,-0.024369418771947794,0.663580303854726
ENSG00000103042.8,-0.02437282422730911,0.6635361698806493
ENSG00000256618.2,-0.024388791156377283,0.6633292573875564
ENSG00000125046.14,-0.024401218092481858,0.6631682366956063
ENSG00000235251.2,-0.024405839495162222,0.6631083593161201
ENSG00000224895.1,-0.024407697643868177,0.6630842847455608
ENSG00000182568.16,-0.024409379466784543,0.663062494988081
ENSG00000242651.3,-0.024412340669917654,0.6630241302246359
ENSG00000152527.13,-0.0244266102948473,0.6628392681146823
ENSG00000223544.1,-0.024426806780535604,0.6628367227973407
ENSG00000132855.4,-0.024428337983262334,0.6628168874047361
ENSG00000164951.15,-0.024432572505727577,0.6627620340937662
ENSG00000134830.5,-0.024445194323190866,0.6625985438161783
ENSG00000153767.9,-0.02445681769727287,0.6624480005168041
ENSG00000271554.1,-0.024463406707499052,0.6623626671817266
ENSG00000226445.1,-0.02447081808305875,0.662266688723663
ENSG00000111181.12,-0.024478154338880377,0.662171688515285
ENSG00000214513.3,-0.024479055689415,0.6621600169279455
